id,router_name,GOLD_ORDER_NUMBER,customer_code,cust_name,Execution_date,cut_date,ITReference,devicestatus,timer
224,PTRN879,10-1246430,33852,CAP GEMINI SERVICE,2021-12-24 07:22,2022-01-16 00:00,null,null,null
225,PPRG1924,10-1248893,30623,MERITOR,2021-12-24 07:23,2022-01-17 00:00,PPRG1924 ,No ,null
226,PDAC598,,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-24 07:24,2022-01-18 00:00,PDAC598 ,Yes ,11
227,PNDB007,10-1269741,10524,MAERSK LINE AS,2021-12-24 07:24,2022-01-19 00:00,null,No,null
228,PMPL549,10-1202465,682297,EY GLOBAL SERVICES LIMITED,2021-12-24 07:25,2022-01-20 00:00,null,null,null
229,PSIG028,10-1230150,674826,SIEMENS AG,2021-12-24 07:26,2022-01-21 00:00,null,No,null
230,PSIG034,10-1230144,674826,SIEMENS AG,2021-12-24 07:27,2022-01-22 00:00,PSIG034 ,No ,null
231,POSL766,10-1294493,1908,AKZO NOBEL SOURCING BV,2021-12-24 07:28,2022-01-23 00:00,null,No,null
232,PLON6320,10-1294497,1908,AKZO NOBEL SOURCING BV,2021-12-24 07:29,2022-01-24 00:00,PLON6320 ,No ,null
233,PLON6319,10-1294499,1908,AKZO NOBEL SOURCING BV,2021-12-24 07:30,2022-01-25 00:00,null,No,null
234,SDUB1540,10-1286566,39398,MASTERCARD INTERNATIONAL,2021-12-24 07:30,2022-01-26 00:00,null,null,null
235,PHKG2363,10-1294498,1908,AKZO NOBEL SOURCING BV,2021-12-24 07:31,2022-01-27 00:00,PHKG2363 ,No ,null
236,SFRA3684,10-1288406,39398,MASTERCARD INTERNATIONAL,2021-12-24 07:32,2022-01-28 00:00,null,null,null
237,SWAW13021,10-1294561,14359,MASTERCARD INTERNATIONAL,2021-12-24 07:32,2022-01-29 00:00,null,null,null
238,PKWI520,10-1140650,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-24 07:33,2022-01-30 00:00,PKWI520 ,No ,null
239,PMBA040,10-1272391,10524,MAERSK LINE AS,2021-12-24 07:34,2022-01-31 00:00,null,No,null
240,PAEP133,10-1244627,30075,PHILIP MORRIS INTERNATIONAL,2021-12-24 07:35,2022-02-01 00:00,PAEP133 ,No ,null
241,PBGF024,10-1151933,680234,ICRC,2021-12-24 07:35,2022-02-02 00:00,null,No,null
242,SMIL3857,1034391,39398,MASTERCARD INTERNATIONAL,2021-12-24 07:36,2022-02-03 00:00,null,null,null
243,PPRG2231,10-1263019,674826,SIEMENS AG,2021-12-24 07:36,2022-02-04 00:00,PPRG2231 ,Yes ,11
244,PPRG2230,10-1263019,674826,SIEMENS AG,2021-12-24 07:36,2022-02-05 00:00,PPRG2230 ,Yes ,11
245,SIEV809,10-1286583,39398,MASTERCARD INTERNATIONAL,2021-12-24 07:37,2022-02-06 00:00,null,null,null
246,PBLQ549,10-1246414,33852,CAP GEMINI SERVICE,2021-12-24 07:37,2022-02-07 00:00,null,null,null
247,PAEP132,10-1244627,30075,PHILIP MORRIS INTERNATIONAL,2021-12-24 07:38,2022-02-08 00:00,PAEP132 ,No ,null
248,PIWS020,10-1156501,684808,BASF SE,2021-12-24 07:39,2022-02-09 00:00,null,null,null
249,PBRN478,10-1275705,25574,EUROPEAN COMMISSION CCNCSI,2021-12-24 07:39,2022-02-10 00:00,PBRN478 ,Yes ,6
250,PBRN479,10-1275705,25574,EUROPEAN COMMISSION CCNCSI,2021-12-24 07:40,2022-02-11 00:00,PBRN479 ,Yes ,6
251,PXVP107,10-1188978,9396,GIVAUDAN INTERNATIONAL SA,2021-12-24 07:40,2022-02-12 00:00,null,null,null
252,PLGW506,10-1254423,53849,AIRPORTHUB,2021-12-24 07:40,2022-02-13 00:00,PLGW506 ,Yes ,11
253,PLGW507,10-1254423,53849,AIRPORTHUB,2021-12-24 07:41,2022-02-14 00:00,PLGW507 ,Yes ,11
254,PXVP109,10-1188985,9396,GIVAUDAN INTERNATIONAL SA,2021-12-24 07:41,2022-02-15 00:00,null,null,null
255,PIWS019,10-1156501,684808,BASF SE,2021-12-24 07:42,2022-02-16 00:00,null,null,null
256,PCFE381,10-1181056,23542,TRELLEBORG AB PUBL,2021-12-24 07:42,2022-02-17 00:00,PCFE381 ,Yes ,11
257,PFMC002,10-1251917,677992,AMCOR GROUP GMBH,2021-12-25 03:56,2022-02-18 00:00,null,null,null
258,PBNE1013,10-1293084,53849,AIRPORTHUB,2021-12-25 03:58,2022-02-19 00:00,PBNE1013 ,No ,null
259,PBNE1014,10-1293084,53849,AIRPORTHUB,2021-12-25 03:58,2022-02-20 00:00,PBNE1014 ,Yes ,11
260,PQRO201,10-1211414,39350,AVERY DENNISON CORPORATION,2021-12-25 04:00,2022-02-21 00:00,PQRO201 ,Yes ,11
261,PQRO202,10-1211414,39350,AVERY DENNISON CORPORATION,2021-12-25 04:00,2022-02-22 00:00,PQRO202 ,Yes ,11
262,PMKZ036,10-1189658,9396,GIVAUDAN INTERNATIONAL SA,2021-12-25 04:01,2022-02-23 00:00,null,null,null
263,PTGD059,10-1234383,25574,EUROPEAN COMMISSION CCNCSI,2021-12-25 04:01,2022-02-24 00:00,PTGD059 ,Yes ,6
264,PSEL1889,10-1240184,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:02,2022-02-25 00:00,PSEL1889 ,Yes ,11
265,PSEL1888,10-1240184,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:03,2022-02-26 00:00,PSEL1888 ,Yes ,11
266,PTGD058,10-1234383,25574,EUROPEAN COMMISSION CCNCSI,2021-12-25 04:03,2022-02-27 00:00,PTGD058 ,Yes ,6
267,PKJK168,10-1206938,684808,BASF SE,2021-12-25 04:04,2022-02-28 00:00,null,null,null
268,SJNB2140,10-1134969,1508,THE WESTERN UNION COMPANY,2021-12-25 04:04,2022-03-01 00:00,null,null,null
269,SVTE113,10-1242477,39398,MASTERCARD INTERNATIONAL,2021-12-25 04:05,2022-03-02 00:00,null,null,null
270,PAAO031,10-1223740,674826,SIEMENS AG,2021-12-25 04:06,2022-03-03 00:00,PAAO031 ,No ,null
271,PSVX188,10-1241574,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:07,2022-03-04 00:00,PSVX188 ,No ,null
272,PMOW2364,,680720,POYRY PLC,2021-12-25 04:08,2022-03-05 00:00,PMOW2364 ,No ,null
273,PBWH005,10-1252017,39350,AVERY DENNISON CORPORATION,2021-12-25 04:09,2022-03-06 00:00,PBWH005 ,Yes ,11
274,PMDW088,10-1200183,686849,MARS INFORMATION SERVICES INC,2021-12-25 04:09,2022-03-07 00:00,PMDW088 ,Yes ,11
275,PSAV043,10-1254596,684808,BASF SE,2021-12-25 04:10,2022-03-08 00:00,null,null,null
276,PSAV044,10-1254596,684808,BASF SE,2021-12-25 04:10,2022-03-09 00:00,null,null,null
277,PQLV029,10-1251912,677992,AMCOR GROUP GMBH,2021-12-25 04:11,2022-03-10 00:00,null,null,null
278,PISM007,10-1220685,674826,SIEMENS AG,2021-12-25 04:11,2022-03-11 00:00,PISM007 ,Yes ,11
279,PISM006,10-1220685,674826,SIEMENS AG,2021-12-25 04:11,2022-03-12 00:00,PISM006 ,Yes ,11
280,PSIN4914,10-1204764,4233,MINISTRY OF FOREIGN AFFAIRS,2021-12-25 04:12,2022-03-13 00:00,PSIN4914 ,Yes ,11
281,PRIC190,10-1252792,677992,AMCOR GROUP GMBH,2021-12-25 04:12,2022-03-14 00:00,null,null,null
282,PPNY023,10-1252497,677992,AMCOR GROUP GMBH,2021-12-25 04:13,2022-03-15 00:00,null,null,null
283,SXVH068,10-1262880,1508,THE WESTERN UNION COMPANY,2021-12-25 04:13,2022-03-16 00:00,null,null,null
284,PQYI065,10-1123670,686959,SONY PICTURES ENTERTAINMENT,2021-12-25 04:14,2022-03-17 00:00,null,null,null
285,PMEL1520,10-1100287,674826,SIEMENS AG,2021-12-25 04:15,2022-03-18 00:00,PMEL1520 ,No ,null
286,SMEX2057,10-1170816,685790,BHP,2021-12-25 04:15,2022-03-19 00:00,null,null,null
287,PBJM093,10-1214179,9656,BUNDESREPUBLIK DEUTSCHLAND,2021-12-25 04:15,2022-03-20 00:00,PBJM093 ,Yes ,11
288,PLBE003,10-1288591,674826,SIEMENS AG,2021-12-25 04:16,2022-03-21 00:00,null,No,null
289,PLBE004,10-1288591,674826,SIEMENS AG,2021-12-25 04:17,2022-03-22 00:00,PLBE004 ,Yes ,11
290,PSHA3619,10-1171399,686849,MARS INFORMATION SERVICES INC,2021-12-25 04:17,2022-03-23 00:00,null,null,null
291,PSHA3620,10-1171399,686849,MARS INFORMATION SERVICES INC,2021-12-25 04:18,2022-03-24 00:00,null,null,null
292,PMUL002,10-1257141,684808,BASF SE,2021-12-25 04:19,2022-03-25 00:00,null,null,null
293,PANK601,10-1081546,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2021-12-25 04:19,2022-03-26 00:00,null,null,null
294,PANK596,10-1081546,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2021-12-25 04:20,2022-03-27 00:00,null,null,null
295,PDEL2852,10-1254101,35730,STEFANINI,2021-12-25 04:21,2022-03-28 00:00,PDEL2852 ,Yes ,6
296,PBOG1495,Internal,53849,AIRPORTHUB,2021-12-25 04:21,2022-03-29 00:00,null,null,null
297,PABJ409,10-1212039,680234,ICRC,2021-12-25 04:22,2022-03-30 00:00,PABJ409 ,No ,null
298,PBOG1496,Internal,53849,AIRPORTHUB,2021-12-25 04:23,2022-03-31 00:00,null,null,null
299,PMIL4003,10-1289708,674826,SIEMENS AG,2021-12-25 04:23,2022-04-01 00:00,PMIL4003 ,Yes ,11
300,PMEL1524,10-1292429,674826,SIEMENS AG,2021-12-25 04:24,2022-04-02 00:00,null,null,null
301,PMUL001,10-1257141,684808,BASF SE,2021-12-25 04:24,2022-04-03 00:00,null,null,null
302,PCTU498,10-1281777,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 04:25,2022-04-04 00:00,PCTU498 ,Yes ,11
303,PGOA320,10-1273440,10524,MAERSK LINE AS,2021-12-25 04:25,2022-04-05 00:00,null,No,null
304,PBKK1828,10-1209659,674826,SIEMENS AG,2021-12-25 04:26,2022-04-06 00:00,null,null,null
305,SAMM459,10-1208476,39398,MASTERCARD INTERNATIONAL,2021-12-25 04:26,2022-04-07 00:00,null,null,null
306,PMIL4002,10-1289708,674826,SIEMENS AG,2021-12-25 04:26,2022-04-08 00:00,PMIL4002 ,Yes ,11
307,PRBA217,10-1283806,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2021-12-25 04:27,2022-04-09 00:00,PRBA217 ,Yes ,11
308,PPAC093,10-1252149,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:28,2022-04-10 00:00,null,null,null
309,PGDL360,10-1238285,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:29,2022-04-11 00:00,PGDL360 ,No ,null
310,PGDL359,10-1238285,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:29,2022-04-12 00:00,PGDL359 ,No ,null
311,PAMS2693,10-1172260,684808,BASF SE,2021-12-25 04:30,2022-04-13 00:00,null,null,null
312,PIAH204,10-1186334,685790,BHP,2021-12-25 04:31,2022-04-14 00:00,null,null,null
313,PCPT631,Internal,53849,AIRPORTHUB,2021-12-25 04:31,2022-04-15 00:00,null,null,null
314,PCPT630,Internal,53849,AIRPORTHUB,2021-12-25 04:32,2022-04-16 00:00,null,null,null
315,PPUU003,10-1199320,680234,ICRC,2021-12-25 04:32,2022-04-17 00:00,PPUU003 ,Yes ,11
316,PBEG617,10-1240506,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:33,2022-04-18 00:00,PBEG617 ,No ,null
317,PBEG618,10-1240506,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:34,2022-04-19 00:00,PBEG618 ,No ,null
318,PPNH294,10-1214771,9656,BUNDESREPUBLIK DEUTSCHLAND,2021-12-25 04:35,2022-04-20 00:00,PPNH294 ,Yes ,11
319,PQHZ123,10-1265377,30623,MERITOR,2021-12-25 04:36,2022-04-21 00:00,PQHZ123 ,No ,null
320,PMNL1816,10-1237846,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:37,2022-04-22 00:00,PMNL1816 ,No ,null
321,PBLQ552,10-1236447,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:38,2022-04-23 00:00,PBLQ552 ,Yes ,11
322,PBLQ551,10-1236447,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:39,2022-04-24 00:00,PBLQ551 ,Yes ,11
323,SPVG615,10-1242876,14359,MASTERCARD INTERNATIONAL,2021-12-25 04:40,2022-04-25 00:00,null,null,null
324,SLHR2433,10-1275488,661428,MOODYS CORPORATION,2021-12-25 04:40,2022-04-26 00:00,null,null,null
325,PKRK5671,10-1236399,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:42,2022-04-27 00:00,PKRK5671 ,No ,null
326,PKRK5670,10-1236399,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:43,2022-04-28 00:00,PKRK5670 ,No ,null
327,PBUH1387,10-1274365,8106,THE GOODYEAR TIRE AND RUBBER COMPAN,2021-12-25 04:44,2022-04-29 00:00,PBUH1387 ,Yes ,11
328,PMTY333,10-1251242,30623,MERITOR,2021-12-25 04:45,2022-04-30 00:00,PMTY333 ,No ,null
329,PZXP004,903003,1908,AKZO NOBEL SOURCING BV,2021-12-25 04:45,2022-05-01 00:00,null,null,null
330,PDND096,10-1286234,674826,SIEMENS AG,2021-12-25 04:46,2022-05-02 00:00,null,No,null
331,PPTY361,Internal,53849,AIRPORTHUB,2021-12-25 04:47,2022-05-03 00:00,null,null,null
332,PPTY362,Internal,53849,AIRPORTHUB,2021-12-25 04:47,2022-05-04 00:00,null,null,null
333,PGRU303,Internal,53849,AIRPORTHUB,2021-12-25 04:48,2022-05-05 00:00,null,null,null
334,PGRU302,Internal,53849,AIRPORTHUB,2021-12-25 04:48,2022-05-06 00:00,null,null,null
335,PMTY287,10-1297334,30623,MERITOR,2021-12-25 04:49,2022-05-07 00:00,PMTY287 ,No ,null
336,PSIN4335,10-1261964,53849,AIRPORTHUB,2021-12-25 04:49,2022-05-08 00:00,null,null,null
337,PSIN4334,10-1261964,53849,AIRPORTHUB,2021-12-25 04:50,2022-05-09 00:00,null,null,null
338,POSL840,,25574,EUROPEAN COMMISSION CCNCSI,2021-12-25 04:50,2022-05-10 00:00,POSL840 ,Yes ,6
339,PFLA001,10-1196915,680234,ICRC,2021-12-25 04:51,2022-05-11 00:00,PFLA001 ,No ,null
340,PRNE063,10-1211460,39350,AVERY DENNISON CORPORATION,2021-12-25 04:52,2022-05-12 00:00,PRNE063 ,Yes ,11
341,PKUL1815,,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 04:52,2022-05-13 00:00,PKUL1815 ,Yes ,11
342,PJKT1589,10-1262571,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:53,2022-05-14 00:00,PJKT1589 ,No ,null
343,PJKT1592,10-1262571,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:54,2022-05-15 00:00,PJKT1592 ,No ,null
344,PLED624,10-1242762,30075,PHILIP MORRIS INTERNATIONAL,2021-12-25 04:55,2022-05-16 00:00,PLED624 ,Yes ,11
345,PTUL281,10-1292593,674826,SIEMENS AG,2021-12-25 04:55,2022-05-17 00:00,PTUL281 ,Yes ,11
346,PREZ016,10-1257444,30623,MERITOR,2021-12-25 04:56,2022-05-18 00:00,PREZ016 ,No ,null
347,PRMQ025,10-1192720,53849,AIRPORTHUB,2021-12-25 04:57,2022-05-19 00:00,PRMQ025 ,Yes ,11
348,PGSE043,10-1236009,684808,BASF SE,2021-12-25 04:57,2022-05-20 00:00,null,null,null
349,PWOL077,10-1261656,683280,SOUTH32 LIMITED,2021-12-25 04:58,2022-05-21 00:00,PWOL077 ,Yes ,11
350,PSYD3146,10-1260030,683280,SOUTH32 LIMITED,2021-12-25 04:58,2022-05-22 00:00,PSYD3146 ,Yes ,11
351,PSYD3145,10-1260030,683280,SOUTH32 LIMITED,2021-12-25 04:58,2022-05-23 00:00,PSYD3145 ,Yes ,11
352,PREZ002,10-1257530,30623,MERITOR,2021-12-25 04:59,2022-05-24 00:00,null,null,null
353,PORD458,10-1284687,53849,AIRPORTHUB,2021-12-25 04:59,2022-05-25 00:00,PORD458 ,Yes ,11
354,PORD457,10-1284687,53849,AIRPORTHUB,2021-12-25 05:00,2022-05-26 00:00,PORD457 ,Yes ,11
355,PTUL282,10-1292593,674826,SIEMENS AG,2021-12-25 05:00,2022-05-27 00:00,PTUL282 ,Yes ,11
356,PPNQ555,10-1211499,39350,AVERY DENNISON CORPORATION,2021-12-25 05:00,2022-05-28 00:00,PPNQ555 ,Yes ,11
357,PLNZ346,10-1264702,30623,MERITOR,2021-12-25 05:01,2022-05-29 00:00,PLNZ346 ,Yes ,11
358,PLNZ348,10-1264702,30623,MERITOR,2021-12-25 05:01,2022-05-30 00:00,PLNZ348 ,Yes ,11
359,KMIL1471,10-1299172,661603,SAIPEM SPA,2021-12-25 05:02,2022-05-31 00:00,null,No,null
360,PHYD345,,9319,KUEHNE AND NAGEL MANAGEMENT AG,2021-12-25 05:02,2022-06-01 00:00,null,No,null
361,PLAX2262,internal,33852,CAP GEMINI SERVICE,2021-12-25 05:03,2022-06-02 00:00,PLAX2262 ,No ,null
362,PMBW052,10-1172415,684808,BASF SE,2021-12-25 05:04,2022-06-03 00:00,null,null,null
363,PKTW3990,10-1292730,57617,APH TYPE 2 INFRASTRUCTURE,2021-12-25 05:04,2022-06-04 00:00,PKTW3990 ,Yes ,11
364,PKUL2105,10-1200857,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:04,2022-06-05 00:00,PKUL2105 ,Yes ,11
365,PKUL2106,10-1200857,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:05,2022-06-06 00:00,PKUL2106 ,Yes ,11
366,PKUL2107,10-1200548,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:05,2022-06-07 00:00,PKUL2107 ,Yes ,11
367,PNGO470,Internal,53849,AIRPORTHUB,2021-12-25 05:06,2022-06-08 00:00,null,null,null
368,PNGO471,Internal,53849,AIRPORTHUB,2021-12-25 05:06,2022-06-09 00:00,null,null,null
369,PTMP060,10-1265786,39350,AVERY DENNISON CORPORATION,2021-12-25 05:07,2022-06-10 00:00,PTMP060 ,Yes ,11
370,SANR1178,10-1272183,39398,MASTERCARD INTERNATIONAL,2021-12-25 05:08,2022-06-11 00:00,null,null,null
371,PBOG180,,35504,SITA CORP. VOICE,2021-12-25 05:08,2022-06-12 00:00,PBOG180 ,Yes ,11
372,SLCY514,,23651,EXXONMOBIL,2021-12-25 05:09,2022-06-13 00:00,null,null,null
373,PMOW3185,10-1287020,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 05:09,2022-06-14 00:00,PMOW3185 ,Yes ,11
374,PMOW2313,10-1287020,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 05:10,2022-06-15 00:00,PMOW2313 ,Yes ,11
375,PSXB714,10-1300517,674826,SIEMENS AG,2021-12-25 05:11,2022-06-16 00:00,null,null,null
376,PWAW13952,10-1254678,684808,BASF SE,2021-12-25 05:12,2022-06-17 00:00,null,null,null
377,PWAW13951,10-1254678,684808,BASF SE,2021-12-25 05:12,2022-06-18 00:00,null,null,null
378,PSXB713,10-1300517,674826,SIEMENS AG,2021-12-25 05:13,2022-06-19 00:00,null,null,null
379,PHYD318,,6,BRITISH AIRWAYS PLC,2021-12-25 05:14,2022-06-20 00:00,null,null,null
380,PHYD203,,158,SAUDI ARABIAN AIRLINES,2021-12-25 05:15,2022-06-21 00:00,PHYD203 ,No ,null
381,PKUL2095,10-1180774,9396,GIVAUDAN INTERNATIONAL SA,2021-12-25 05:16,2022-06-22 00:00,PKUL2095 ,No ,null
382,PHOU964,10-1305892,674826,SIEMENS AG,2021-12-25 05:16,2022-06-23 00:00,null,No,null
383,PXSS044,10-1121725,684808,BASF SE,2021-12-25 05:17,2022-06-24 00:00,null,null,null
384,PXSS046,10-1121725,684808,BASF SE,2021-12-25 05:18,2022-06-25 00:00,null,null,null
385,PSJU471,10-1182391,684808,BASF SE,2021-12-25 05:19,2022-06-26 00:00,null,null,null
386,PUIP185,10-1185403,672782,SCHENKER AG,2021-12-25 05:19,2022-06-27 00:00,null,null,null
387,PNIM124,10-1081495,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2021-12-25 05:20,2022-06-28 00:00,PNIM124 ,No ,null
388,PANK635,10-1200466,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:21,2022-06-29 00:00,PANK635 ,Yes ,11
389,PANK634,10-1200466,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:21,2022-06-30 00:00,PANK634 ,Yes ,11
390,PEMA166,10-1181247,23542,TRELLEBORG AB PUBL,2021-12-25 05:22,2022-07-01 00:00,PEMA166 ,Yes ,11
391,PNCL550,10-1256945,684808,BASF SE,2021-12-25 05:22,2022-07-02 00:00,null,null,null
392,PARB029,10-1244642,674826,SIEMENS AG,2021-12-25 05:23,2022-07-03 00:00,PARB029 ,No ,null
393,PARB028,10-1244642,674826,SIEMENS AG,2021-12-25 05:24,2022-07-04 00:00,PARB028 ,No ,null
394,SKBI007,10-1298685,23651,EXXONMOBIL,2021-12-25 05:24,2022-07-05 00:00,null,null,null
395,PANK636,10-1200546,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2021-12-25 05:25,2022-07-06 00:00,PANK636 ,Yes ,11
396,PHOU1000,10-1218810,674826,SIEMENS AG,2021-12-25 05:25,2022-07-07 00:00,PHOU1000 ,Yes ,11
397,PHOU1001,10-1218810,674826,SIEMENS AG,2021-12-25 05:25,2022-07-08 00:00,PHOU1001 ,Yes ,11
398,SQJB021,10-1301280,23651,EXXONMOBIL,2021-12-25 05:26,2022-07-09 00:00,null,null,null
399,PKPD010,10-1214339,674826,SIEMENS AG,2021-12-25 05:26,2022-07-10 00:00,null,null,null
400,PLIS2519,10-1254655,684808,BASF SE,2021-12-25 05:27,2022-07-11 00:00,null,null,null
401,PLIS2140,10-1299902,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2021-12-25 05:27,2022-07-12 00:00,PLIS2140 ,Yes ,6
402,PLIS2069,10-1300008,18112,SITA MESSAGING SERVICES,2021-12-25 05:28,2022-07-13 00:00,PLIS2069 ,Yes ,6
403,PLIS2135,10-1300382,57084,BELL CANADA,2021-12-25 05:28,2022-07-14 00:00,PLIS2135 ,Yes ,11
404,PBJX121,10-1221024,684808,BASF SE,2021-12-25 05:29,2022-07-15 00:00,null,null,null
405,PRMQ024,,53849,AIRPORTHUB,2021-12-25 05:29,2022-07-16 00:00,PRMQ024 ,Yes ,11
406,PSVO095,10-1172154,684808,BASF SE,2021-12-25 05:29,2022-07-17 00:00,null,null,null
407,PLYS1067,10-1188194,672782,SCHENKER AG,2021-12-25 05:30,2022-07-18 00:00,null,null,null
408,PDME167,10-1172152,684808,BASF SE,2021-12-25 05:30,2022-07-19 00:00,null,null,null
409,PDME166,10-1172152,684808,BASF SE,2021-12-25 05:31,2022-07-20 00:00,null,null,null
410,PVOZ037,10-1191796,684808,BASF SE,2021-12-25 05:31,2022-07-21 00:00,null,null,null
411,SDAC694,10-1195494,39398,MASTERCARD INTERNATIONAL,2021-12-25 05:32,2022-07-22 00:00,null,null,null
412,SBOM2189,10-1305853,14359,MASTERCARD INTERNATIONAL,2021-12-25 05:32,2022-07-23 00:00,null,null,null
413,PTUN446,10-1121726,684808,BASF SE,2021-12-25 05:34,2022-07-24 00:00,null,null,null
414,PFEP020,10-1154701,684808,BASF SE,2021-12-25 05:35,2022-07-25 00:00,null,null,null
415,PBHX1534,10-1079574,684808,BASF SE,2021-12-25 05:35,2022-07-26 00:00,null,null,null
416,PMAN1488,10-1125227,10524,MAERSK LINE AS,2021-12-25 05:36,2022-07-27 00:00,null,No,null
417,PBHX1533,10-1079572,684808,BASF SE,2021-12-25 05:36,2022-07-28 00:00,null,null,null
418,PEZE227,Internal,53849,AIRPORTHUB,2021-12-25 05:37,2022-07-29 00:00,null,null,null
419,PPRG2234,10-1264701,30623,MERITOR,2021-12-25 05:37,2022-07-30 00:00,PPRG2234 ,Yes ,11
420,PLED612,10-1191793,684808,BASF SE,2021-12-25 05:38,2022-07-31 00:00,null,null,null
421,PBOM1902,10-1261149,674826,SIEMENS AG,2021-12-25 05:38,2022-08-01 00:00,null,null,null
422,PQCC023,10-1206401,684808,BASF SE,2021-12-25 05:39,2022-08-02 00:00,null,null,null
423,PQCC022,10-1206401,684808,BASF SE,2021-12-25 05:39,2022-08-03 00:00,null,null,null
424,PQIP012,10-1173521,684808,BASF SE,2021-12-25 05:40,2022-08-04 00:00,null,null,null
425,PZAG735,10-1160110,684808,BASF SE,2021-12-25 05:40,2022-08-05 00:00,null,null,null
426,PZAG734,10-1160110,684808,BASF SE,2021-12-25 05:40,2022-08-06 00:00,null,null,null
427,PKRR086,10-1196166,684808,BASF SE,2021-12-25 05:41,2022-08-07 00:00,null,null,null
428,PGLO309,10-1173519,684808,BASF SE,2021-12-25 05:41,2022-08-08 00:00,null,null,null
429,PGLO310,10-1173519,684808,BASF SE,2021-12-25 05:42,2022-08-09 00:00,null,null,null
430,PPOZ8286,10-1235427,684808,BASF SE,2021-12-25 05:42,2022-08-10 00:00,null,null,null
431,PSHA3413,10-1287021,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2021-12-25 05:43,2022-08-11 00:00,PSHA3413 ,Yes ,11
432,PTLS1167,10-1240078,672782,SCHENKER AG,2021-12-25 05:43,2022-08-12 00:00,null,null,null
433,PBOM1913,10-1261149,674826,SIEMENS AG,2021-12-25 05:44,2022-08-13 00:00,null,null,null
434,PZCY018,10-1266816,684808,BASF SE,2021-12-25 05:44,2022-08-14 00:00,null,null,null
435,PZNB048,10-1118514,684808,BASF SE,2021-12-25 05:45,2022-08-15 00:00,null,null,null
436,PLIS2408,10-1301867,53849,AIRPORTHUB,2021-12-25 05:45,2022-08-16 00:00,PLIS2408 ,Yes ,11
437,PLIS2404,10-1302074,53849,AIRPORTHUB,2021-12-25 05:46,2022-08-17 00:00,PLIS2404 ,Yes ,11
438,PSSZ133,10-1209964,684808,BASF SE,2021-12-25 05:46,2022-08-18 00:00,null,null,null
439,PLIS1500,10-1299277,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2021-12-25 05:46,2022-08-19 00:00,PLIS1500 ,Yes ,11
440,PEZE226,Internal,53849,AIRPORTHUB,2021-12-25 05:47,2022-08-20 00:00,null,null,null
441,PCGO033,10-1297997,2281,METTLER TOLEDO AG,2021-12-25 05:47,2022-08-21 00:00,null,null,null
442,PRDU279,10-1234719,674826,SIEMENS AG,2021-12-25 05:49,2022-08-22 00:00,PRDU279 ,No ,null
443,PHRK035,10-1233986,57617,APH TYPE 2 INFRASTRUCTURE,2021-12-25 05:49,2022-08-23 00:00,PHRK035 ,Yes ,11
444,PHRK036,10-1233986,57617,APH TYPE 2 INFRASTRUCTURE,2021-12-25 05:50,2022-08-24 00:00,PHRK036 ,Yes ,11
445,PVLC746,10-1079718,684808,BASF SE,2021-12-25 05:50,2022-08-25 00:00,null,null,null
446,PQXB227,10-1098463,684808,BASF SE,2021-12-25 05:51,2022-08-26 00:00,null,null,null
