router_name,GOLD_ORDER_NUMBER,customer_code,cust_name,Execution_date,cut_date,ITReference,devicestatus,timer
PFDY001,10-1245306,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 11:52,2027-11-29 00:00,PFDY001 ,Yes ,6
PTLV766,10-1374924,30075,PHILIP MORRIS INTERNATIONAL,2022-03-24 16:47,2027-11-30 00:00,PTLV766 ,Yes ,11
PXFY003,10-1319471,674826,SIEMENS AG,2022-02-08 12:56,2027-12-01 00:00,PXFY003 ,Yes ,11
PPNQ529,10-1377483,684808,BASF SE,2022-05-28 15:46,2027-12-02 00:00,null,null,null
PRTM1273,10-1276369,33852,CAP GEMINI SERVICE,2022-02-08 13:50,2027-12-03 00:00,PRTM1273 ,No ,null
PUEE005,10-1181937,682318,MMG AUSTRALIA LIMITED,2022-02-08 14:14,2027-12-04 00:00,PUEE005 ,No ,null
PNGS023,10-1124985,686993,SONY GLOBAL SOLUTIONS INC,2022-02-08 14:43,2027-12-05 00:00,null,No,null
PDUS1211,10-1268960,687124,NOURYON CHEMICALS BV,2022-02-08 14:47,2027-12-06 00:00,PDUS1211 ,Yes ,11
PSIG025,10-1363778,40978,SWIFT SC,2022-02-08 15:54,2027-12-07 00:00,PSIG025 ,No ,null
POBL034,10-1288389,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:06,2027-12-08 00:00,POBL034 ,Yes ,11
PARN041,Orders,53849,AIRPORTHUB,2022-02-08 16:19,2027-12-09 00:00,PARN041 ,Yes ,11
PSHA3784,10-1359659,40978,SWIFT SC,2022-02-08 17:12,2027-12-10 00:00,PSHA3784 ,Yes ,0
PHFA076,10-1280042,39350,AVERY DENNISON CORPORATION,2021-12-30 11:22,2027-12-11 00:00,PHFA076 ,Yes ,11
PBOM2524,10-1308064,674826,SIEMENS AG,2022-02-08 17:52,2027-12-12 00:00,PBOM2524 ,Yes ,11
PRAJ007,10-1353752,10524,MAERSK LINE AS,2021-12-30 12:26,2027-12-13 00:00,PRAJ007 ,No ,null
PQCM110,10-1342307,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 07:44,2027-12-14 00:00,PQCM110 ,Yes ,11
PBRQ322,10-1344157,674826,SIEMENS AG,2022-02-08 18:31,2027-12-15 00:00,PBRQ322 ,Yes ,11
PMHG246,10-1309229,684808,BASF SE,2022-01-03 07:56,2027-12-16 00:00,null,null,null
PEAS203,10-1340118,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:12,2027-12-17 00:00,null,null,null
PGTR003,10-1369253,687124,NOURYON CHEMICALS BV,2022-02-08 18:44,2027-12-18 00:00,PGTR003 ,Yes ,11
PCMB513,10-1276449,39350,AVERY DENNISON CORPORATION,2022-01-03 08:36,2027-12-19 00:00,PCMB513 ,Yes ,11
PGVA1818,10-1308941,4142,SGS SOCIETE GENERALE DE SURVEILLANC,2022-01-03 08:44,2027-12-20 00:00,PGVA1818 ,No ,null
PQYR222,10-1310858,672782,SCHENKER AG,2022-02-08 19:01,2027-12-21 00:00,PQYR222 ,Yes ,11
PRUH805,10-1305780,680720,POYRY PLC,2022-01-03 09:10,2027-12-22 00:00,PRUH805 ,Yes ,11
SICN201,10-1198250,14359,MASTERCARD INTERNATIONAL,2022-01-03 09:41,2027-12-23 00:00,null,null,null
SSAO2851,Orders,39398,MASTERCARD INTERNATIONAL,2022-01-03 09:51,2027-12-24 00:00,null,null,null
PHAJ118,10-1322480,53849,AIRPORTHUB,2022-02-08 19:34,2027-12-25 00:00,PHAJ118 ,Yes ,11
PIEV876,10-1340208,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 19:42,2027-12-26 00:00,PIEV876 ,No ,null
PZOZ166,10-1307172,39350,AVERY DENNISON CORPORATION,2022-01-03 10:35,2027-12-27 00:00,PZOZ166 ,Yes ,11
PSIN4690,10-1360561,3686,ST MICROELECTRONICS,2022-02-08 20:01,2027-12-28 00:00,PSIN4690 ,Yes ,11
PCGK234,10-1402091,53849,AIRPORTHUB,2022-01-27 01:31,2027-12-29 00:00,PCGK234 ,Yes ,11
PIAD682,10-1324144,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 20:32,2027-12-30 00:00,PIAD682 ,No ,null
PBUE2521,Orders,6370,HEMPEL A S,2022-02-18 15:52,2027-12-31 00:00,null,No,null
PUIN012,10-1162362,684808,BASF SE,2022-03-20 16:33,2028-01-01 00:00,null,null,null
PSLD024,10-1380329,680918,HEINEKEN INTERNATIONAL BV,2022-03-22 21:57,2028-01-02 00:00,null,null,null
PSLD024,10-1380329,680918,HEINEKEN INTERNATIONAL BV,2022-03-22 21:57,2028-01-03 00:00,null,null,null
PTLV766,10-1374924,30075,PHILIP MORRIS INTERNATIONAL,2022-03-24 16:47,2028-01-04 00:00,PTLV766 ,Yes ,11
PXBQ135,10-1373704,672782,SCHENKER AG,2022-03-31 15:51,2028-01-05 00:00,PXBQ135 ,Yes ,11
PXBQ135,10-1373704,672782,SCHENKER AG,2022-03-31 15:51,2028-01-06 00:00,PXBQ135 ,Yes ,11
PBUE2804,Orders,686138,BRITISH AMERICAN SHARED SERVICES G,2022-04-28 15:55,2028-01-07 00:00,null,No,null
PBUE2804,Orders,686138,BRITISH AMERICAN SHARED SERVICES G,2022-04-28 15:55,2028-01-08 00:00,null,No,null
PAEP152,Orders,53849,AIRPORTHUB,2022-05-19 15:48,2028-01-09 00:00,null,null,null
PAEP152,Orders,53849,AIRPORTHUB,2022-05-19 15:48,2028-01-10 00:00,null,null,null
PPNQ529,10-1377483,684808,BASF SE,2022-05-28 15:46,2028-01-11 00:00,null,null,null
PPNQ529,10-1377483,684808,BASF SE,2022-05-28 15:46,2028-01-12 00:00,null,null,null
PKRK5878,10-1325484,689068,OTIS ELEVATOR COMPANY,2022-02-08 04:58,2028-01-13 00:00,PKRK5878 ,Yes ,11
PALA355,,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 05:06,2028-01-14 00:00,PALA355 ,No ,null
PMAD5600,10-1251268,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:36,2028-01-15 00:00,null,No,null
PBHM059,10-1248889,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:05,2028-01-16 00:00,PBHM059 ,Yes ,6
PBHM060,10-1248889,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:05,2028-01-17 00:00,PBHM060 ,Yes ,6
PGRQ215,10-1269052,687124,NOURYON CHEMICALS BV,2022-02-08 08:17,2028-01-18 00:00,PGRQ215 ,Yes ,11
PDUB1688,Orders,686492,ATOS INTERNATIONAL SAS,2022-02-08 08:19,2028-01-19 00:00,PDUB1688 ,Yes ,11
POMA070,10-1229941,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:24,2028-01-20 00:00,POMA070 ,Yes ,6
PBOS907,10-1307186,682942,ARTHREX,2022-02-08 08:40,2028-01-21 00:00,PBOS907 ,No ,null
PFUK238,10-1281262,53849,AIRPORTHUB,2022-02-08 08:48,2028-01-22 00:00,PFUK238 ,Yes ,11
PATL2220,10-1266947,686849,MARS INFORMATION SERVICES INC,2022-02-08 09:08,2028-01-23 00:00,PATL2220 ,Yes ,11
PPIT284,10-1322784,674826,SIEMENS AG,2022-02-08 10:25,2028-01-24 00:00,PPIT284 ,Yes ,11
PBKI060,10-1316595,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 10:59,2028-01-25 00:00,PBKI060 ,No ,null
PQRO059,10-1168493,2281,METTLER TOLEDO AG,2022-02-08 11:26,2028-01-26 00:00,PQRO059 ,Yes ,11
POKH006,10-1267373,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:36,2028-01-27 00:00,POKH006 ,Yes ,11
PJAX072,10-1290390,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 11:46,2028-01-28 00:00,PJAX072 ,Yes ,6
PMIA1016,Orders,40978,SWIFT SC,2022-02-08 12:19,2028-01-29 00:00,PMIA1016 ,No ,null
PBLR811,10-1303854,3822,3M USA,2022-02-08 12:23,2028-01-30 00:00,PBLR811 ,Yes ,6
PGRB037,10-1248866,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:25,2028-01-31 00:00,PGRB037 ,Yes ,6
PHAN123,10-1306659,53849,AIRPORTHUB,2022-02-08 13:00,2028-02-01 00:00,PHAN123 ,Yes ,11
PLUK041,10-1288159,686849,MARS INFORMATION SERVICES INC,2022-02-08 13:15,2028-02-02 00:00,PLUK041 ,Yes ,11
PJKT1487,10-1231807,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 14:11,2028-02-03 00:00,PJKT1487 ,Yes ,6
PNAP312,10-1243081,33852,CAP GEMINI SERVICE,2022-02-08 14:37,2028-02-04 00:00,PNAP312 ,No ,null
PQLR046,10-1246263,686417,SCR SIBELCO NV,2022-02-08 15:35,2028-02-05 00:00,PQLR046 ,Yes ,11
PQMI015,10-1195947,686849,MARS INFORMATION SERVICES INC,2022-02-08 15:56,2028-02-06 00:00,PQMI015 ,Yes ,11
PCAI1917,10-1232621,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:11,2028-02-07 00:00,PCAI1917 ,Yes ,11
PSPL729,10-1276389,33852,CAP GEMINI SERVICE,2022-02-08 16:34,2028-02-08 00:00,PSPL729 ,No ,null
PXVP093,10-1360142,42164,BOSTON SCIENTIFIC CORPORATION,2021-12-30 10:37,2028-02-09 00:00,null,null,null
PCAN295,10-1360983,53849,AIRPORTHUB,2022-02-08 16:52,2028-02-10 00:00,PCAN295 ,Yes ,11
PRTM1284,10-1295080,1908,AKZO NOBEL SOURCING BV,2022-02-08 16:56,2028-02-11 00:00,PRTM1284 ,Yes ,11
PXDC011,10-1307907,686849,MARS INFORMATION SERVICES INC,2022-02-08 17:20,2028-02-12 00:00,PXDC011 ,Yes ,11
PXDB034,10-1311299,10524,MAERSK LINE AS,2021-12-30 11:29,2028-02-13 00:00,null,No,null
PTLH075,10-1244915,684808,BASF SE,2021-12-30 11:42,2028-02-14 00:00,null,null,null
PXSN014,10-1383249,9922,RIO TINTO LTD,2022-02-08 18:21,2028-02-15 00:00,PXSN014 ,No ,null
PKUL2038,10-1380456,40978,SWIFT SC,2022-02-08 18:54,2028-02-16 00:00,PKUL2038 ,No ,null
PHHP083,10-1389366,684808,BASF SE,2022-05-28 15:46,2028-02-17 00:00,null,null,null
PMUC2527,10-1351675,53849,AIRPORTHUB,2022-01-03 09:54,2028-02-18 00:00,null,null,null
PZRG104,10-1360512,40978,SWIFT SC,2022-02-08 19:59,2028-02-19 00:00,PZRG104 ,No ,null
PZGH173,10-1333418,684808,BASF SE,2022-01-27 01:19,2028-02-20 00:00,null,null,null
PEIN749,10-1354559,687124,NOURYON CHEMICALS BV,2022-01-27 01:22,2028-02-21 00:00,PEIN749 ,No ,null
PXBT304,10-1373913,680372,BUYIN SAS,2022-02-08 20:19,2028-02-22 00:00,PXBT304 ,Yes ,11
PAVN230,10-1156617,9396,GIVAUDAN INTERNATIONAL SA,2022-01-27 01:31,2028-02-23 00:00,null,null,null
PQRO226,10-1337899,674826,SIEMENS AG,2022-01-27 01:32,2028-02-24 00:00,PQRO226 ,Yes ,11
PLYN989,10-1271955,672782,SCHENKER AG,2022-02-08 20:32,2028-02-25 00:00,PLYN989 ,No ,null
PQLV018,10-1182339,9396,GIVAUDAN INTERNATIONAL SA,2022-02-04 15:40,2028-02-26 00:00,PQLV018 ,Yes ,11
PBGY345,Orders,680918,HEINEKEN INTERNATIONAL BV,2022-02-14 05:22,2028-02-27 00:00,PBGY345 ,No ,null
PYUL248,10-1406377,35504,SITA CORP. VOICE,2022-02-14 05:30,2028-02-28 00:00,PYUL248 ,No ,null
PBGY345,Orders,680918,HEINEKEN INTERNATIONAL BV,2022-02-14 05:22,2028-02-29 00:00,PBGY345 ,No ,null
PYUL248,10-1406377,35504,SITA CORP. VOICE,2022-02-14 05:30,2028-03-01 00:00,PYUL248 ,No ,null
PSSG045,10-1215495,9656,BUNDESREPUBLIK DEUTSCHLAND,2022-03-18 16:36,2028-03-02 00:00,PSSG045 ,No ,null
PHHP083,10-1389366,684808,BASF SE,2022-05-28 15:46,2028-03-03 00:00,null,null,null
PHHP083,10-1389366,684808,BASF SE,2022-05-28 15:46,2028-03-04 00:00,null,null,null
SIQQ040,Orders,685790,BHP,2022-06-08 15:43,2028-03-05 00:00,null,null,null
SIQQ040,Orders,685790,BHP,2022-06-08 15:43,2028-03-06 00:00,null,null,null
PHKG3971,10-1351405,689068,OTIS ELEVATOR COMPANY,2022-02-08 04:59,2028-03-07 00:00,PHKG3971 ,Yes ,11
PSIN5470,10-1300217,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 05:17,2028-03-08 00:00,PSIN5470 ,No ,null
PMAA892,10-1123279,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 05:33,2028-03-09 00:00,null,No,null
PMTY384,10-1168558,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 06:26,2028-03-10 00:00,PMTY384 ,No ,null
PXCP177,10-1181068,23542,TRELLEBORG AB PUBL,2022-02-08 06:56,2028-03-11 00:00,PXCP177 ,Yes ,11
PCMB452,10-1231628,1908,AKZO NOBEL SOURCING BV,2022-02-08 07:41,2028-03-12 00:00,PCMB452 ,No ,null
PLPB151,10-1264219,40978,SWIFT SC,2022-02-08 08:08,2028-03-13 00:00,PLPB151 ,No ,null
PTYO2770,10-1125007,686993,SONY GLOBAL SOLUTIONS INC,2022-02-08 09:28,2028-03-14 00:00,PTYO2770 ,No ,null
PXKT050,10-1248417,40978,SWIFT SC,2022-02-08 09:49,2028-03-15 00:00,null,No,null
PCTU199,AGMPRO,674826,SIEMENS AG,2022-02-15 15:50,2028-03-16 00:00,PCTU199 ,Yes ,11
POVB099,10-1191827,686849,MARS INFORMATION SERVICES INC,2022-02-08 09:58,2028-03-17 00:00,POVB099 ,Yes ,11
PSIN804,10-1289442,5831,BAKER AND MCKENZIE GLOBAL SERVICES,2022-02-08 10:31,2028-03-18 00:00,PSIN804 ,Yes ,11
PSSZ129,10-1179223,682990,JACOBS DOUWE EGBERTS,2022-02-08 10:37,2028-03-19 00:00,PSSZ129 ,No ,null
PMEB101,10-1289806,682942,ARTHREX,2022-02-08 10:56,2028-03-20 00:00,PMEB101 ,No ,null
PKNF029,10-1278475,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:34,2028-03-21 00:00,PKNF029 ,Yes ,11
PQAR256,10-1269073,687124,NOURYON CHEMICALS BV,2022-02-08 12:10,2028-03-22 00:00,PQAR256 ,Yes ,11
PMMU065,10-1278430,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:38,2028-03-23 00:00,PMMU065 ,Yes ,11
PTLV720,10-1310710,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2022-02-08 13:57,2028-03-24 00:00,PTLV720 ,Yes ,11
PFOR079,10-1339376,53849,AIRPORTHUB,2022-02-08 14:17,2028-03-25 00:00,PFOR079 ,Yes ,11
PEMA180,10-1331588,670409,DSM BUSINESS SERVICES BV,2021-12-30 09:00,2028-03-26 00:00,null,null,null
PCGP104,10-1299479,39350,AVERY DENNISON CORPORATION,2021-12-30 09:31,2028-03-27 00:00,PCGP104 ,Yes ,11
POBF008,10-1259770,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 16:16,2028-03-28 00:00,POBF008 ,Yes ,11
PQDV038,Orders,674826,SIEMENS AG,2022-02-08 16:41,2028-03-29 00:00,PQDV038 ,Yes ,11
PRUN212,10-1314339,686849,MARS INFORMATION SERVICES INC,2021-12-30 10:38,2028-03-30 00:00,null,null,null
PZEH019,10-1310219,684808,BASF SE,2021-12-30 11:04,2028-03-31 00:00,null,null,null
SSAO2919,10-1347798,39398,MASTERCARD INTERNATIONAL,2021-12-30 11:52,2028-04-01 00:00,null,null,null
PXLR053,10-1316230,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 17:47,2028-04-02 00:00,null,No,null
PSZV248,10-1326005,6370,HEMPEL A S,2021-12-30 12:03,2028-04-03 00:00,null,No,null
PTNA094,10-1297328,687124,NOURYON CHEMICALS BV,2022-02-08 17:56,2028-04-04 00:00,PTNA094 ,Yes ,11
PSXL007,10-1306834,39350,AVERY DENNISON CORPORATION,2021-12-30 12:08,2028-04-05 00:00,PSXL007 ,Yes ,11
PSIN5547,10-1289553,677156,ATOS ORIGIN NEDERLAND BV,2022-02-08 18:13,2028-04-06 00:00,PSIN5547 ,Yes ,11
PDPS093,10-1388368,53849,AIRPORTHUB,2022-02-08 18:29,2028-04-07 00:00,PDPS093 ,Yes ,11
PCSU027,10-1382621,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 18:43,2028-04-08 00:00,PCSU027 ,No ,null
PQDK006,10-1368196,687124,NOURYON CHEMICALS BV,2022-02-08 18:45,2028-04-09 00:00,PQDK006 ,Yes ,11
PRTM1282,10-1268931,687124,NOURYON CHEMICALS BV,2022-02-08 18:58,2028-04-10 00:00,null,null,null
PLBA485,10-1380276,674826,SIEMENS AG,2022-01-03 08:51,2028-04-11 00:00,PLBA485 ,Yes ,11
PCCJ038,10-1298652,158,SAUDI ARABIAN AIRLINES,2022-02-08 19:37,2028-04-12 00:00,PCCJ038 ,No ,null
PSAL267,10-1366613,674826,SIEMENS AG,2022-02-08 19:47,2028-04-13 00:00,PSAL267 ,Yes ,11
SBSB318,Orders,39398,MASTERCARD INTERNATIONAL,2022-01-03 10:30,2028-04-14 00:00,null,null,null
PQJZ024,10-1272938,672782,SCHENKER AG,2022-02-08 20:01,2028-04-15 00:00,PQJZ024 ,Yes ,11
PSSZ114,Orders,661603,SAIPEM SPA,2022-02-08 20:10,2028-04-16 00:00,null,No,null
PCTU199,AGMPRO,674826,SIEMENS AG,2022-02-15 15:50,2028-04-17 00:00,PCTU199 ,Yes ,11
PCTU199,AGMPRO,674826,SIEMENS AG,2022-02-15 15:50,2028-04-18 00:00,PCTU199 ,Yes ,11
PCTU199,AGMPRO,674826,SIEMENS AG,2022-02-15 15:50,2028-04-19 00:00,PCTU199 ,Yes ,11
PDAC603,10-1406061,40978,SWIFT SC,2022-03-02 15:39,2028-04-20 00:00,PDAC603 ,No ,null
PDAC603,10-1406061,40978,SWIFT SC,2022-03-02 15:39,2028-04-21 00:00,PDAC603 ,No ,null
PDFW328,10-1337897,674826,SIEMENS AG,2022-03-18 16:41,2028-04-22 00:00,PDFW328 ,Yes ,11
PDFW328,10-1337897,674826,SIEMENS AG,2022-03-18 16:41,2028-04-23 00:00,PDFW328 ,Yes ,11
PSEL1861,10-1350359,684808,BASF SE,2022-05-28 15:46,2028-04-24 00:00,null,null,null
PSEL1861,10-1350359,684808,BASF SE,2022-05-28 15:46,2028-04-25 00:00,null,null,null
PSYQ027,10-1254597,684808,BASF SE,2022-05-31 16:07,2028-04-26 00:00,null,null,null
PSYQ027,10-1254597,684808,BASF SE,2022-05-31 16:07,2028-04-27 00:00,null,null,null
PLJU445,10-1278607,674826,SIEMENS AG,2022-02-08 06:16,2028-04-28 00:00,PLJU445 ,Yes ,11
PNTE708,10-1181021,23542,TRELLEBORG AB PUBL,2022-02-08 06:21,2028-04-29 00:00,PNTE708 ,Yes ,11
PIZO001,10-1289598,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 06:21,2028-04-30 00:00,PIZO001 ,Yes ,6
PQTY001,10-1289636,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 06:53,2028-05-01 00:00,PQTY001 ,Yes ,6
PHOU978,10-1305279,23542,TRELLEBORG AB PUBL,2022-02-08 07:09,2028-05-02 00:00,PHOU978 ,Yes ,11
PPRG2237,10-1263417,33852,CAP GEMINI SERVICE,2022-02-08 07:25,2028-05-03 00:00,null,No,null
PQCX005,10-1214223,39088,FLOWSERVE,2022-02-08 07:37,2028-05-04 00:00,null,No,null
PDUB1712,10-1203706,33852,CAP GEMINI SERVICE,2022-02-08 07:46,2028-05-05 00:00,PDUB1712 ,No ,null
POPO765,10-1245333,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 08:15,2028-05-06 00:00,POPO765 ,Yes ,11
PQNG023,10-1289615,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:19,2028-05-07 00:00,PQNG023 ,Yes ,6
PAJY001,10-1250292,680234,ICRC,2022-02-08 08:57,2028-05-08 00:00,null,No,null
PWAW11417,10-1268667,672782,SCHENKER AG,2022-02-08 09:03,2028-05-09 00:00,PWAW11417 ,Yes ,11
PBJX119,10-1304702,674826,SIEMENS AG,2022-02-08 09:08,2028-05-10 00:00,PBJX119 ,No ,null
PJHB186,10-1284745,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 10:05,2028-05-11 00:00,null,No,null
PQSE041,10-1231511,1908,AKZO NOBEL SOURCING BV,2022-02-08 10:45,2028-05-12 00:00,PQSE041 ,No ,null
PSZV328,10-1313644,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 11:03,2028-05-13 00:00,PSZV328 ,No ,null
PSHA3667,10-1320440,674826,SIEMENS AG,2022-02-08 11:06,2028-05-14 00:00,PSHA3667 ,Yes ,11
PMEX2188,10-1298060,39088,FLOWSERVE,2022-02-08 11:33,2028-05-15 00:00,null,No,null
PBFV002,10-1229693,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:03,2028-05-16 00:00,PBFV002 ,Yes ,11
PQHI086,10-1287768,1908,AKZO NOBEL SOURCING BV,2022-02-08 12:06,2028-05-17 00:00,PQHI086 ,No ,null
PKUL2149,10-1273797,682990,JACOBS DOUWE EGBERTS,2022-02-08 12:07,2028-05-18 00:00,PKUL2149 ,No ,null
PIST2378,10-1301162,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 13:20,2028-05-19 00:00,PIST2378 ,Yes ,11
PPVG623,10-1334548,9319,KUEHNE AND NAGEL MANAGEMENT AG,2022-02-08 13:24,2028-05-20 00:00,PPVG623 ,No ,null
PCDG500,10-1342401,53849,AIRPORTHUB,2022-02-08 13:38,2028-05-21 00:00,PCDG500 ,Yes ,11
PPVG563,Orders,9594,GLAXOSMITHKLINE SERVICES UNLIMITED,2022-02-08 14:21,2028-05-22 00:00,PPVG563 ,No ,null
PDAY063,10-1218022,674826,SIEMENS AG,2022-02-08 14:24,2028-05-23 00:00,PDAY063 ,Yes ,11
PMAN1535,Others,1908,AKZO NOBEL SOURCING BV,2022-02-08 14:40,2028-05-24 00:00,PMAN1535 ,No ,null
PBCN3272,10-1242672,1908,AKZO NOBEL SOURCING BV,2022-02-08 15:01,2028-05-25 00:00,PBCN3272 ,Yes ,11
PBOM2414,10-1373912,1908,AKZO NOBEL SOURCING BV,2022-02-08 15:07,2028-05-26 00:00,PBOM2414 ,No ,null
PGRB046,10-1282922,687124,NOURYON CHEMICALS BV,2022-02-08 15:38,2028-05-27 00:00,PGRB046 ,Yes ,11
PCPT642,Orders,53849,AIRPORTHUB,2021-12-30 09:30,2028-05-28 00:00,PCPT642 ,Yes ,11
PSHA3783,10-1336295,674826,SIEMENS AG,2022-02-08 16:36,2028-05-29 00:00,PSHA3783 ,Yes ,11
PSEA505,10-1297038,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 16:48,2028-05-30 00:00,PSEA505 ,Yes ,6
PHEM078,10-1345071,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 16:53,2028-05-31 00:00,PHEM078 ,Yes ,11
PZRB223,Others,686492,ATOS INTERNATIONAL SAS,2022-02-08 16:56,2028-06-01 00:00,PZRB223 ,Yes ,11
PVNE155,10-1307905,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:59,2028-06-02 00:00,PVNE155 ,Yes ,11
PLJU474,10-1327342,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 18:01,2028-06-03 00:00,PLJU474 ,Yes ,11
PIAH161,10-1321280,33852,CAP GEMINI SERVICE,2022-02-08 18:18,2028-06-04 00:00,PIAH161 ,No ,null
PLON10249,10-1356751,30075,PHILIP MORRIS INTERNATIONAL,2022-01-03 07:26,2028-06-05 00:00,PLON10249 ,Yes ,11
PQCM106,10-1325467,684808,BASF SE,2022-01-03 07:57,2028-06-06 00:00,null,null,null
PBJS2524,10-1201176,9396,GIVAUDAN INTERNATIONAL SA,2022-01-03 07:59,2028-06-07 00:00,PBJS2524 ,Yes ,11
PBIO621,10-1357285,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:01,2028-06-08 00:00,PBIO621 ,Yes ,11
PQCB073,10-1360550,3686,ST MICROELECTRONICS,2022-02-08 18:48,2028-06-09 00:00,PQCB073 ,Yes ,11
PCTU190,10-1371833,677992,AMCOR GROUP GMBH,2022-02-08 19:17,2028-06-10 00:00,null,No,null
PRNS948,10-1272300,672782,SCHENKER AG,2022-02-08 20:04,2028-06-11 00:00,PRNS948 ,Yes ,11
PWAW14259,10-1359653,680918,HEINEKEN INTERNATIONAL BV,2022-01-27 01:14,2028-06-12 00:00,null,null,null
PEIN746,10-1354561,687124,NOURYON CHEMICALS BV,2022-01-27 01:22,2028-06-13 00:00,PEIN746 ,No ,null
PBIO568,10-1339153,10524,MAERSK LINE AS,2022-01-27 01:35,2028-06-14 00:00,null,null,null
PBKK1728,10-1313406,670409,DSM BUSINESS SERVICES BV,2022-01-27 01:40,2028-06-15 00:00,PBKK1728 ,No ,null
PARB026,10-1334112,684808,BASF SE,2022-02-04 15:39,2028-06-16 00:00,null,null,null
SQOM040,10-1371330,42164,BOSTON SCIENTIFIC CORPORATION,2022-02-14 05:26,2028-06-17 00:00,null,null,null
PABZ485,10-1413593,674826,SIEMENS AG,2022-02-18 15:52,2028-06-18 00:00,PABZ485 ,Yes ,11
PABZ485,10-1413593,674826,SIEMENS AG,2022-02-18 15:52,2028-06-19 00:00,PABZ485 ,Yes ,11
PAMW018,10-1360772,684808,BASF SE,2022-03-08 15:50,2028-06-20 00:00,null,null,null
PAMW018,10-1360772,684808,BASF SE,2022-03-08 15:50,2028-06-21 00:00,null,null,null
PAAP023,10-1383938,679796,BRUNEL INTERNATIONAL NV,2022-03-20 16:34,2028-06-22 00:00,null,null,null
PXBI011,10-1269066,687124,NOURYON CHEMICALS BV,2022-03-30 15:56,2028-06-23 00:00,null,null,null
PXBI011,10-1269066,687124,NOURYON CHEMICALS BV,2022-03-30 15:56,2028-06-24 00:00,null,null,null
PKUL2185,10-1358805,689068,OTIS ELEVATOR COMPANY,2022-05-03 23:56,2028-06-25 00:00,null,No,null
PKUV006,10-1399394,684808,BASF SE,2022-05-09 15:43,2028-06-26 00:00,null,null,null
PKUV006,10-1399394,684808,BASF SE,2022-05-09 15:43,2028-06-27 00:00,null,null,null
PGVA858,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-05-19 15:52,2028-06-28 00:00,null,No,null
PGVA858,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-05-19 15:52,2028-06-29 00:00,null,No,null
PSIN5388,10-1386598,684628,TAKEDA PHARMACEUTICALS INT AG,2022-06-08 15:44,2028-06-30 00:00,null,No,null
PSIN5388,10-1386598,684628,TAKEDA PHARMACEUTICALS INT AG,2022-06-08 15:44,2028-07-01 00:00,null,No,null
PCMX001,10-1248882,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 07:11,2028-07-02 00:00,PCMX001 ,Yes ,6
PSAO3049,10-1181220,23542,TRELLEBORG AB PUBL,2022-02-08 07:35,2028-07-03 00:00,PSAO3049 ,Yes ,11
PQKA012,10-1251923,677992,AMCOR GROUP GMBH,2022-02-08 07:36,2028-07-04 00:00,PQKA012 ,Yes ,11
PLHR777,,57084,BELL CANADA,2022-02-08 08:05,2028-07-05 00:00,PLHR777 ,No ,null
